title,year,director,duration,cast,genre,imdb_rating
Biutiful,2010,Alejandro González Iñárritu,147,"Javier Bardem, Maricel Álvarez, Cheikh Ndiaye",Foreign Language Film,7.4
Monsters,2010,Gareth Edwards,97,"Scoot McNairy, Whitney Able, Annalee Jefferies",Based-on-a-True-Story,6.3
Monsters,2010,Gareth Edwards,97,"Scoot McNairy, Whitney Able, Annalee Jefferies",Biopic,6.3
Monsters,2010,Gareth Edwards,97,"Scoot McNairy, Whitney Able, Annalee Jefferies",Epic,6.3
Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,114,"Sakda Kaewbuadee, Jenjira Pongpas, Thanapat Saisaymar",Body Horror,6.7
Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,114,"Sakda Kaewbuadee, Jenjira Pongpas, Thanapat Saisaymar",Drama,6.7
Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,114,"Sakda Kaewbuadee, Jenjira Pongpas, Thanapat Saisaymar",Family Drama,6.7
It's Kind of a Funny Story,2010,"Anna Boden, Ryan Fleck",101,"Keir Gilchrist, Zach Galifianakis, Emma Roberts",Romance,7.1
It's Kind of a Funny Story,2010,"Anna Boden, Ryan Fleck",101,"Keir Gilchrist, Zach Galifianakis, Emma Roberts",Drama,7.1
It's Kind of a Funny Story,2010,"Anna Boden, Ryan Fleck",101,"Keir Gilchrist, Zach Galifianakis, Emma Roberts",Rock Musical,7.1
Inside Job,2010,Charles Ferguson,120,Matt Damon,Action Thriller,8.2
Inside Job,2010,Charles Ferguson,120,Matt Damon,Action,8.2
Inside Job,2010,Charles Ferguson,120,Matt Damon,Chase Movie,8.2
Meek's Cutoff,2010,Kelly Reichardt,104,"Paul Dano, Bruce Greenwood, Michelle Williams",Comedy Drama,6.5
Meek's Cutoff,2010,Kelly Reichardt,104,"Paul Dano, Bruce Greenwood, Michelle Williams",Cross-Dressing / Gender-Bending,6.5
Meek's Cutoff,2010,Kelly Reichardt,104,"Paul Dano, Bruce Greenwood, Michelle Williams",Drama,6.5
Cave of Forgotten Dreams,2010,Werner Herzog,95,"Werner Herog, Charles Fathy",Based-on-a-True-Story,7.4
Cave of Forgotten Dreams,2010,Werner Herzog,95,"Werner Herog, Charles Fathy",Biopic,7.4
Cave of Forgotten Dreams,2010,Werner Herzog,95,"Werner Herog, Charles Fathy",Drama,7.4
Sherlock: The Blind Banker,2010,Euros Lyn,90,"Benedict Cumberbatch, Martin Freeman, Una Stubbs",Action,9.1
Sherlock: The Blind Banker,2010,Euros Lyn,90,"Benedict Cumberbatch, Martin Freeman, Una Stubbs",Cyborg / Android / Robot,9.1
Sherlock: The Blind Banker,2010,Euros Lyn,90,"Benedict Cumberbatch, Martin Freeman, Una Stubbs",Horror,9.1
The American,2010,Anton Corbijn,103,"George Clooney, Violante Placido, Thekla Reuten",Detective Film,6.3
The American,2010,Anton Corbijn,103,"George Clooney, Violante Placido, Thekla Reuten",Made-for-Television,6.3
The American,2010,Anton Corbijn,103,"George Clooney, Violante Placido, Thekla Reuten",Mystery,6.3
Poetry,2010,Chang-dong Lee,139,"Jeong-hee Yoon, Da-wit Lee, Hira Kim",Based-on-a-True-Story,7.8
Poetry,2010,Chang-dong Lee,139,"Jeong-hee Yoon, Da-wit Lee, Hira Kim",Biopic,7.8
Poetry,2010,Chang-dong Lee,139,"Jeong-hee Yoon, Da-wit Lee, Hira Kim",Drama,7.8
Somewhere,2010,Sofia Coppola,98,"Michelle Monaghan, Elle Fanning, Stephen Dorff",Comedy,6.3
Somewhere,2010,Sofia Coppola,98,"Michelle Monaghan, Elle Fanning, Stephen Dorff",Romance,6.3
Somewhere,2010,Sofia Coppola,98,"Michelle Monaghan, Elle Fanning, Stephen Dorff",Romantic Comedy,6.3
Machete,2010,Robert Rodriguez,105,"Danny Trejo, Robert De Niro, Jessica Alba",Crime Drama,6.6
Machete,2010,Robert Rodriguez,105,"Danny Trejo, Robert De Niro, Jessica Alba",Crime,6.6
Machete,2010,Robert Rodriguez,105,"Danny Trejo, Robert De Niro, Jessica Alba",Drama,6.6
Unstoppable,2010,Tony Scott,98,"Denzel Washington, Chris Pine, Rosario Dawson",Action,6.8
Unstoppable,2010,Tony Scott,98,"Denzel Washington, Chris Pine, Rosario Dawson",Dystopian Film,6.8
Unstoppable,2010,Tony Scott,98,"Denzel Washington, Chris Pine, Rosario Dawson",Girls-with-Guns,6.8
Greenberg,2010,Noah Baumbach,107,"Rhys Ifans, Chris Messina, Susan Traylor",Comedy Drama,6.1
Greenberg,2010,Noah Baumbach,107,"Rhys Ifans, Chris Messina, Susan Traylor",Drama,6.1
Greenberg,2010,Noah Baumbach,107,"Rhys Ifans, Chris Messina, Susan Traylor",Romance,6.1
In a Better World,2010,Susanne Bier,119,"Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen",Horror,7.6
In a Better World,2010,Susanne Bier,119,"Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen",Supernatural Horror,7.6
In a Better World,2010,Susanne Bier,119,"Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen",Teen Movie,7.6
Confessions,2010,Tetsuya Nakashima,106,"Takako Matsu, Masaki Okada, Yoshino Kimura",Comedy,7.7
Confessions,2010,Tetsuya Nakashima,106,"Takako Matsu, Masaki Okada, Yoshino Kimura",Satire,7.7
Confessions,2010,Tetsuya Nakashima,106,"Takako Matsu, Masaki Okada, Yoshino Kimura",Science Fiction,7.7
The Crazies,2010,Breck Eisner,101,"Timothy Olyphant, Radha Mitchell, Joe Anderson",Adventure Comedy,6.5
The Crazies,2010,Breck Eisner,101,"Timothy Olyphant, Radha Mitchell, Joe Anderson",Adventure,6.5
The Crazies,2010,Breck Eisner,101,"Timothy Olyphant, Radha Mitchell, Joe Anderson",Based-on-18th-Century-Literature,6.5
Hesher,2010,Spencer Susser,100,"Joseph Gordon-Levitt, Natalie Portman, Rainn Wilson",Action,6.9
Hesher,2010,Spencer Susser,100,"Joseph Gordon-Levitt, Natalie Portman, Rainn Wilson",Adventure,6.9
Hesher,2010,Spencer Susser,100,"Joseph Gordon-Levitt, Natalie Portman, Rainn Wilson",Comedy,6.9
Boy,2010,Taika Waititi,87,"James Rolleston, Taika Waititi, Te Aho Aho Eketone-Whitu",Drama,7.5
Boy,2010,Taika Waititi,87,"James Rolleston, Taika Waititi, Te Aho Aho Eketone-Whitu",Melodrama,7.5
Boy,2010,Taika Waititi,87,"James Rolleston, Taika Waititi, Te Aho Aho Eketone-Whitu",New Hollywood,7.5
The Disappearance of Haruhi Suzumiya,2010,"Tatsuya Ishihara, Yasuhiro Takemoto",163,"Tomokazu Sugita, Aya Hirano, Minori Chihara",Dance Film,8
The Disappearance of Haruhi Suzumiya,2010,"Tatsuya Ishihara, Yasuhiro Takemoto",163,"Tomokazu Sugita, Aya Hirano, Minori Chihara",Drama,8
The Disappearance of Haruhi Suzumiya,2010,"Tatsuya Ishihara, Yasuhiro Takemoto",163,"Tomokazu Sugita, Aya Hirano, Minori Chihara",Foreign Language Film,8
Temple Grandin,2010,Mick Jackson,110,"Catherine O'Hara, Julia Ormond, David Strathairn",Americana,8.2
Temple Grandin,2010,Mick Jackson,110,"Catherine O'Hara, Julia Ormond, David Strathairn",Based-on-21st-Century-Literature,8.2
Temple Grandin,2010,Mick Jackson,110,"Catherine O'Hara, Julia Ormond, David Strathairn",Drama,8.2
Cyrus,2010,"Jay Duplass, Mark Duplass",91,"John C. Reilly, Jonah Hill, Marisa Tomei",Avant-garde / Experimental,6.3
Cyrus,2010,"Jay Duplass, Mark Duplass",91,"John C. Reilly, Jonah Hill, Marisa Tomei",Comedy Drama,6.3
Cyrus,2010,"Jay Duplass, Mark Duplass",91,"John C. Reilly, Jonah Hill, Marisa Tomei",Drama,6.3
Predators,2010,Nimród Antal,106,"Adrien Brody, Topher Grace, Alice Braga",Comedy Western,6.4
Predators,2010,Nimród Antal,106,"Adrien Brody, Topher Grace, Alice Braga",Comedy,6.4
Predators,2010,Nimród Antal,106,"Adrien Brody, Topher Grace, Alice Braga",Western,6.4
Louis C.K.: Hilarious,2010,Louis C.K.,84,Louis C.K.,Action,8.3
Louis C.K.: Hilarious,2010,Louis C.K.,84,Louis C.K.,Action Thriller,8.3
Louis C.K.: Hilarious,2010,Louis C.K.,84,Louis C.K.,Animation,8.3
The Way Back,2010,Peter Weir,133,"Ed Harris, Colin Farrell, Jim Sturgess",Anti-War Film,7.3
The Way Back,2010,Peter Weir,133,"Ed Harris, Colin Farrell, Jim Sturgess",Drama,7.3
The Way Back,2010,Peter Weir,133,"Ed Harris, Colin Farrell, Jim Sturgess",Foreign Language Film,7.3
Justice League: Crisis on Two Earths,2010,"Sam Liu, Lauren Montgomery",72,"Jonathan Adams, William Baldwin, Nolan North",Ghost Film,7.3
Justice League: Crisis on Two Earths,2010,"Sam Liu, Lauren Montgomery",72,"Jonathan Adams, William Baldwin, Nolan North",Haunted House Film,7.3
Justice League: Crisis on Two Earths,2010,"Sam Liu, Lauren Montgomery",72,"Jonathan Adams, William Baldwin, Nolan North",Horror,7.3
Rare Exports,2010,Jalmari Helander,84,"Onni Tommila, Jorma Tommila, Tommi Korpela",Culture and Society,6.6
Rare Exports,2010,Jalmari Helander,84,"Onni Tommila, Jorma Tommila, Tommi Korpela",Documentary,6.6
Rare Exports,2010,Jalmari Helander,84,"Onni Tommila, Jorma Tommila, Tommi Korpela",Law and Crime,6.6
Get Him to the Greek,2010,Nicholas Stoller,109,"Colm Meaney, Rose Byrne, Elisabeth Moss",Musical,6.3
Get Him to the Greek,2010,Nicholas Stoller,109,"Colm Meaney, Rose Byrne, Elisabeth Moss",Fantasy,6.3
Get Him to the Greek,2010,Nicholas Stoller,109,"Colm Meaney, Rose Byrne, Elisabeth Moss",Heaven-Can-Wait Fantasies,6.3
The Next Three Days,2010,Paul Haggis,122,"Russell Crowe, Elizabeth Banks, Michael Buie",Horror,7.3
The Next Three Days,2010,Paul Haggis,122,"Russell Crowe, Elizabeth Banks, Michael Buie",Science Fiction,7.3
The Next Three Days,2010,Paul Haggis,122,"Russell Crowe, Elizabeth Banks, Michael Buie",Sci-Fi Horror,7.3
Hot Tub Time Machine,2010,Steve Pink,101,"John Cusack, Rob Corddry, Craig Robinson",Costume Romance,6.4
Hot Tub Time Machine,2010,Steve Pink,101,"John Cusack, Rob Corddry, Craig Robinson",Drama,6.4
Hot Tub Time Machine,2010,Steve Pink,101,"John Cusack, Rob Corddry, Craig Robinson",Foreign Language Film,6.4
Catfish,2010,"Henry Joost, Ariel Schulman",94,"Megan Faccio, Nev Schulman, Rel Schulman",Biography,7.1
Catfish,2010,"Henry Joost, Ariel Schulman",94,"Megan Faccio, Nev Schulman, Rel Schulman",Culture and Society,7.1
Catfish,2010,"Henry Joost, Ariel Schulman",94,"Megan Faccio, Nev Schulman, Rel Schulman",Documentary,7.1
Flipped,2010,Rob Reiner,90,"Rebecca De Mornay, Anthony Edwards, John Mahoney",Animation,7.7
Flipped,2010,Rob Reiner,90,"Rebecca De Mornay, Anthony Edwards, John Mahoney",Cartoon,7.7
Flipped,2010,Rob Reiner,90,"Rebecca De Mornay, Anthony Edwards, John Mahoney",Comedy,7.7
The A-Team,2010,Joe Carnahan,117,"Jessica Biel, Sharlto Copley, Bradley Cooper",Black Comedy,6.7
The A-Team,2010,Joe Carnahan,117,"Jessica Biel, Sharlto Copley, Bradley Cooper",Comedy,6.7
The A-Team,2010,Joe Carnahan,117,"Jessica Biel, Sharlto Copley, Bradley Cooper",Crime,6.7
The Tillman Story,2010,Amir Bar-Lev,94,"Pat Tillman, Richard Tillman",Comedy,7.7
The Tillman Story,2010,Amir Bar-Lev,94,"Pat Tillman, Richard Tillman",Romance,7.7
The Tillman Story,2010,Amir Bar-Lev,94,"Pat Tillman, Richard Tillman",Romantic Comedy,7.7
The Expendables,2010,Sylvester Stallone,103,"Sylvester Stallone, Jason Statham, Jet Li",Americana,6.4
The Expendables,2010,Sylvester Stallone,103,"Sylvester Stallone, Jason Statham, Jet Li",Coming-of-Age,6.4
The Expendables,2010,Sylvester Stallone,103,"Sylvester Stallone, Jason Statham, Jet Li",Drama,6.4
Youth in Revolt,2010,Miguel Arteta,90,"Jean Smart, Michael Cera, Steve Buscemi",Adventure Comedy,6.4
Youth in Revolt,2010,Miguel Arteta,90,"Jean Smart, Michael Cera, Steve Buscemi",Adventure,6.4
Youth in Revolt,2010,Miguel Arteta,90,"Jean Smart, Michael Cera, Steve Buscemi",Animation,6.4
Doctor Who: A Christmas Carol,2010,Toby Haynes,60,"Matt Smith, Karen Gillan, Arthur Darvill",Based-on-Theatre,7.9
Doctor Who: A Christmas Carol,2010,Toby Haynes,60,"Matt Smith, Karen Gillan, Arthur Darvill",Comedy,7.9
Doctor Who: A Christmas Carol,2010,Toby Haynes,60,"Matt Smith, Karen Gillan, Arthur Darvill",Musical Romance,7.9
Never Sleep Again: The Elm Street Legacy,2010,"Daniel Farrands, Andrew Kasch",240,"Alice Cooper, Robert Englund, Wes Craven",Drama,8.6
Never Sleep Again: The Elm Street Legacy,2010,"Daniel Farrands, Andrew Kasch",240,"Alice Cooper, Robert Englund, Wes Craven",Foreign Language Film,8.6
Never Sleep Again: The Elm Street Legacy,2010,"Daniel Farrands, Andrew Kasch",240,"Alice Cooper, Robert Englund, Wes Craven",Giallo,8.6
Please Give,2010,Nicole Holofcener,90,"Amanda Peet, Oliver Platt, Josh Pais",Comedy,6.6
Please Give,2010,Nicole Holofcener,90,"Amanda Peet, Oliver Platt, Josh Pais",Gross-Out Comedy,6.6
Please Give,2010,Nicole Holofcener,90,"Amanda Peet, Oliver Platt, Josh Pais",Road Movie,6.6
The Losers,2010,Sylvain White,98,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans",Based-on-a-True-Story,6.2
The Losers,2010,Sylvain White,98,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans",Crime Drama,6.2
The Losers,2010,Sylvain White,98,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans",Crime,6.2
The Debt,2010,John Madden,114,"Sam Worthington, Helen Mirren, Jessica Chastain",Action,6.8
The Debt,2010,John Madden,114,"Sam Worthington, Helen Mirren, Jessica Chastain",Action Thriller,6.8
The Debt,2010,John Madden,114,"Sam Worthington, Helen Mirren, Jessica Chastain",Fantasy,6.8
Date Night,2010,Shawn Levy,88,"Steve Carell, Tina Fey, Mark Wahlberg",Comedy Drama,6.3
Date Night,2010,Shawn Levy,88,"Steve Carell, Tina Fey, Mark Wahlberg",Drama,6.3
Date Night,2010,Shawn Levy,88,"Steve Carell, Tina Fey, Mark Wahlberg",Ensemble Film,6.3
Green Zone,2010,Paul Greengrass,115,"Matt Damon, Greg Kinnear, Brendan Gleeson",Based-on-a-True-Story,6.8
Green Zone,2010,Paul Greengrass,115,"Matt Damon, Greg Kinnear, Brendan Gleeson",Biopic,6.8
Green Zone,2010,Paul Greengrass,115,"Matt Damon, Greg Kinnear, Brendan Gleeson",Childhood Drama,6.8
Jackass 3D,2010,Jeff Tremaine,94,"Johnny Knoxville, Bam Margera, Steve-O",Based-on-Theatre,7
Jackass 3D,2010,Jeff Tremaine,94,"Johnny Knoxville, Bam Margera, Steve-O",Black Comedy,7
Jackass 3D,2010,Jeff Tremaine,94,"Johnny Knoxville, Bam Margera, Steve-O",Sex Comedy,7
Everything Must Go,2010,Dan Rush,96,"Will Ferrell, Rebecca Hall, Laura Dern",Comedy Drama,6.4
Everything Must Go,2010,Dan Rush,96,"Will Ferrell, Rebecca Hall, Laura Dern",Drama,6.4
Everything Must Go,2010,Dan Rush,96,"Will Ferrell, Rebecca Hall, Laura Dern",Family Drama,6.4
Sherlock Holmes,2010,Rachel Goldenberg,90,"Ben Syder, Dominic Keating, Gareth David-Lloyd",Based-on-20th-Century-Literature,3.6
Sherlock Holmes,2010,Rachel Goldenberg,90,"Ben Syder, Dominic Keating, Gareth David-Lloyd",Comedy Drama,3.6
Sherlock Holmes,2010,Rachel Goldenberg,90,"Ben Syder, Dominic Keating, Gareth David-Lloyd",Drama,3.6
Salt,2010,Phillip Noyce,100,"Liev Schreiber, Chiwetel Ejiofor, Angelina Jolie",Drama,6.5
Salt,2010,Phillip Noyce,100,"Liev Schreiber, Chiwetel Ejiofor, Angelina Jolie",Adventure,6.5
Salt,2010,Phillip Noyce,100,"Liev Schreiber, Chiwetel Ejiofor, Angelina Jolie",Adventure Drama,6.5
The Runaways,2010,Floria Sigismondi,106,"Scout Taylor-Compton, Kristen Stewart, Alia Shawkat",Psychological Thriller,6.5
The Runaways,2010,Floria Sigismondi,106,"Scout Taylor-Compton, Kristen Stewart, Alia Shawkat",Thriller,6.5
The Runaways,2010,Floria Sigismondi,106,"Scout Taylor-Compton, Kristen Stewart, Alia Shawkat",Female-Directed Film,6.5
Going the Distance,2010,Nanette Burstein,109,"Drew Barrymore, Justin Long, Charlie Day",Culture and Society,6.3
Going the Distance,2010,Nanette Burstein,109,"Drew Barrymore, Justin Long, Charlie Day",Documentary,6.3
Going the Distance,2010,Nanette Burstein,109,"Drew Barrymore, Justin Long, Charlie Day",Social Issues,6.3
Centurion,2010,Neil Marshall,97,"David Morrissey, Olga Kurylenko, Dominic West",Action,6.3
Centurion,2010,Neil Marshall,97,"David Morrissey, Olga Kurylenko, Dominic West",Adventure,6.3
Centurion,2010,Neil Marshall,97,"David Morrissey, Olga Kurylenko, Dominic West",Based-on-Comics,6.3
MacGruber,2010,Jorma Taccone,90,"Will Forte, Val Kilmer, Kristen Wiig",Based-on-20th-Century-Literature,5.6
MacGruber,2010,Jorma Taccone,90,"Will Forte, Val Kilmer, Kristen Wiig",Black Comedy,5.6
MacGruber,2010,Jorma Taccone,90,"Will Forte, Val Kilmer, Kristen Wiig",Comedy Drama,5.6
The Company Men,2010,John Wells,104,"Ben Affleck, Chris Cooper, Kevin Costner",Comedy Drama,6.7
The Company Men,2010,John Wells,104,"Ben Affleck, Chris Cooper, Kevin Costner",Domestic Comedy,6.7
The Company Men,2010,John Wells,104,"Ben Affleck, Chris Cooper, Kevin Costner",Drama,6.7
Superman/Batman: Apocalypse,2010,Lauren Montgomery,70,"Tim Daly, Kevin Conroy, Andre Braugher",Adventure,7.1
Superman/Batman: Apocalypse,2010,Lauren Montgomery,70,"Tim Daly, Kevin Conroy, Andre Braugher",Animated Musical,7.1
Superman/Batman: Apocalypse,2010,Lauren Montgomery,70,"Tim Daly, Kevin Conroy, Andre Braugher",Animation,7.1
Barney's Version,2010,Richard J. Lewis,132,"Paul Giamatti, Dustin Hoffman, Scott Speedman",Drama,7.3
Barney's Version,2010,Richard J. Lewis,132,"Paul Giamatti, Dustin Hoffman, Scott Speedman",Psychological Drama,7.3
She's Out of My League,2010,Jim Field Smith,104,"Jay Baruchel, Alice Eve, T.J. Miller",Based-on-21st-Century-Literature,6.4
She's Out of My League,2010,Jim Field Smith,104,"Jay Baruchel, Alice Eve, T.J. Miller",Based-on-a-True-Story,6.4
She's Out of My League,2010,Jim Field Smith,104,"Jay Baruchel, Alice Eve, T.J. Miller",Biopic,6.4
Beyond the Black Rainbow,2010,Panos Cosmatos,110,"Michael Rogers, Eva Allan, Scott Hylands",Comedy,5.9
Beyond the Black Rainbow,2010,Panos Cosmatos,110,"Michael Rogers, Eva Allan, Scott Hylands",Comedy of Manners,5.9
Beyond the Black Rainbow,2010,Panos Cosmatos,110,"Michael Rogers, Eva Allan, Scott Hylands",Drama,5.9
Conviction,2010,Tony Goldwyn,107,"Hilary Swank, Sam Rockwell, Thomas D. Mahard",Drama,7.2
Conviction,2010,Tony Goldwyn,107,"Hilary Swank, Sam Rockwell, Thomas D. Mahard",Family Drama,7.2
Conviction,2010,Tony Goldwyn,107,"Hilary Swank, Sam Rockwell, Thomas D. Mahard",Foreign Language Film,7.2
Robin Hood,2010,Ridley Scott,140,"Russell Crowe, Mark Strong, Max von Sydow",Drama,6.6
Robin Hood,2010,Ridley Scott,140,"Russell Crowe, Mark Strong, Max von Sydow",Foreign Language Film,6.6
Robin Hood,2010,Ridley Scott,140,"Russell Crowe, Mark Strong, Max von Sydow",Romance,6.6
Trust,2010,David Schwimmer,106,"Clive Owen, Catherine Keener, Liana Liberato",Black Comedy,6.9
Trust,2010,David Schwimmer,106,"Clive Owen, Catherine Keener, Liana Liberato",Comedy Thriller,6.9
Trust,2010,David Schwimmer,106,"Clive Owen, Catherine Keener, Liana Liberato",Crime,6.9
Remember Me,2010,Allen Coulter,113,"Robert Pattinson, Emilie de Ravin, Chris Cooper",Action,7.1
Remember Me,2010,Allen Coulter,113,"Robert Pattinson, Emilie de Ravin, Chris Cooper",Action Thriller,7.1
Remember Me,2010,Allen Coulter,113,"Robert Pattinson, Emilie de Ravin, Chris Cooper",Cyborg / Android / Robot,7.1
Knight and Day,2010,James Mangold,110,"Paul Dano, Cameron Diaz, Tom Cruise",Based-on-Theatre,6.3
Knight and Day,2010,James Mangold,110,"Paul Dano, Cameron Diaz, Tom Cruise",Fantasy,6.3
Knight and Day,2010,James Mangold,110,"Paul Dano, Cameron Diaz, Tom Cruise",Heaven-Can-Wait Fantasies,6.3
Planet Hulk,2010,Sam Liu,81,"Kevin Michael Richardson, Lisa Ann Beley, Mark Hildreth",Action,6.8
Planet Hulk,2010,Sam Liu,81,"Kevin Michael Richardson, Lisa Ann Beley, Mark Hildreth",Adventure,6.8
Planet Hulk,2010,Sam Liu,81,"Kevin Michael Richardson, Lisa Ann Beley, Mark Hildreth",Adventure Drama,6.8
Tabloid,2010,Errol Morris,87,Joyce McKinney,Action,7
Tabloid,2010,Errol Morris,87,Joyce McKinney,Drama,7
Tabloid,2010,Errol Morris,87,Joyce McKinney,Science Fiction,7
Edge of Darkness,2010,Martin Campbell,117,"Mel Gibson, Ray Winstone, Danny Huston",Drama,6.6
Edge of Darkness,2010,Martin Campbell,117,"Mel Gibson, Ray Winstone, Danny Huston",Marriage Drama,6.6
Edge of Darkness,2010,Martin Campbell,117,"Mel Gibson, Ray Winstone, Danny Huston",Psychological Drama,6.6
Stake Land,2010,Jim Mickle,98,"Danielle Harris, Connor Paolo, Nick Damici",Action,6.4
Stake Land,2010,Jim Mickle,98,"Danielle Harris, Connor Paolo, Nick Damici",Drama,6.4
Stake Land,2010,Jim Mickle,98,"Danielle Harris, Connor Paolo, Nick Damici",Sports Drama,6.4
Alice in Wonderland,2010,Tim Burton,108,"Anne Hathaway, Crispin Glover, Johnny Depp",Comedy Thriller,6.4
Alice in Wonderland,2010,Tim Burton,108,"Anne Hathaway, Crispin Glover, Johnny Depp",Comedy,6.4
Alice in Wonderland,2010,Tim Burton,108,"Anne Hathaway, Crispin Glover, Johnny Depp",Parody/Spoof,6.4
Due Date,2010,Todd Phillips,100,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan",Comedy,6.5
Due Date,2010,Todd Phillips,100,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan",Female-Directed Film,6.5
Due Date,2010,Todd Phillips,100,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan",Sex Comedy,6.5
Winnebago Man,2010,Ben Steinbauer,85,"Ben Steinbauer, Keith Gordon, Nick Prueher",Drama,7.2
Winnebago Man,2010,Ben Steinbauer,85,"Ben Steinbauer, Keith Gordon, Nick Prueher",Family Drama,7.2
Winnebago Man,2010,Ben Steinbauer,85,"Ben Steinbauer, Keith Gordon, Nick Prueher",Foreign Language Film,7.2
The Way,2010,Emilio Estevez,115,"Martin Sheen, Deborah Kara Unger, Yorick Van Wageningen",Action Thriller,7.3
The Way,2010,Emilio Estevez,115,"Martin Sheen, Deborah Kara Unger, Yorick Van Wageningen",Action,7.3
The Way,2010,Emilio Estevez,115,"Martin Sheen, Deborah Kara Unger, Yorick Van Wageningen",Girls-with-Guns,7.3
Of Gods and Men,2010,Xavier Beauvois,122,"Lambert Wilson, Michael Lonsdale, Olivier Rabourdin",Drama,7.2
Of Gods and Men,2010,Xavier Beauvois,122,"Lambert Wilson, Michael Lonsdale, Olivier Rabourdin",Melodrama,7.2
Of Gods and Men,2010,Xavier Beauvois,122,"Lambert Wilson, Michael Lonsdale, Olivier Rabourdin",Romance,7.2
The Killer Inside Me,2010,Michael Winterbottom,109,"Casey Affleck, Jessica Alba, Ned Beatty",Biography,6.1
The Killer Inside Me,2010,Michael Winterbottom,109,"Casey Affleck, Jessica Alba, Ned Beatty",Documentary,6.1
The Killer Inside Me,2010,Michael Winterbottom,109,"Casey Affleck, Jessica Alba, Ned Beatty",Sports and Recreation,6.1
Joan Rivers: A Piece of Work,2010,"Ricki Stern, Anne Sundberg",84,"Don Rickles, Emily Kosloski, Larry A. Thompson",Action,7.3
Joan Rivers: A Piece of Work,2010,"Ricki Stern, Anne Sundberg",84,"Don Rickles, Emily Kosloski, Larry A. Thompson",Dystopian Film,7.3
Joan Rivers: A Piece of Work,2010,"Ricki Stern, Anne Sundberg",84,"Don Rickles, Emily Kosloski, Larry A. Thompson",Science Fiction,7.3
Waiting for 'Superman',2010,Davis Guggenheim,102,"Geoffrey Canada, George Reeves, Michelle Rhee",Comedy Drama,7.4
Waiting for 'Superman',2010,Davis Guggenheim,102,"Geoffrey Canada, George Reeves, Michelle Rhee",Crime,7.4
Waiting for 'Superman',2010,Davis Guggenheim,102,"Geoffrey Canada, George Reeves, Michelle Rhee",Crime Comedy,7.4
You Don't Know Jack,2010,Barry Levinson,130,"Al Pacino, Danny Huston, John Goodman",Action Thriller,7.5
You Don't Know Jack,2010,Barry Levinson,130,"Al Pacino, Danny Huston, John Goodman",Action,7.5
You Don't Know Jack,2010,Barry Levinson,130,"Al Pacino, Danny Huston, John Goodman",Female-Directed Film,7.5
Frozen,2010,Adam Green,94,"Kevin Zegers, Shawn Ashmore, Emma Bell",Based-on-a-True-Story,6.2
Frozen,2010,Adam Green,94,"Kevin Zegers, Shawn Ashmore, Emma Bell",Crime Drama,6.2
Frozen,2010,Adam Green,94,"Kevin Zegers, Shawn Ashmore, Emma Bell",Crime Thriller,6.2
The Last Exorcism,2010,Daniel Stamm,95,"Patrick Fabian, Ashley Bell, Iris Bahr",Anthology Film,5.7
The Last Exorcism,2010,Daniel Stamm,95,"Patrick Fabian, Ashley Bell, Iris Bahr",Comedy,5.7
The Last Exorcism,2010,Daniel Stamm,95,"Patrick Fabian, Ashley Bell, Iris Bahr",Foreign Language Film,5.7
Unthinkable,2010,Gregor Jordan,97,"Gil Bellows, Samuel L. Jackson, Michael Sheen",Action,7
Unthinkable,2010,Gregor Jordan,97,"Gil Bellows, Samuel L. Jackson, Michael Sheen",Adventure,7
Unthinkable,2010,Gregor Jordan,97,"Gil Bellows, Samuel L. Jackson, Michael Sheen",Fantasy Adventure,7
Heartbeats,2010,Xavier Dolan,95,"Monia Chokri, Xavier Dolan, Niels Schneider",Adventure,7
Heartbeats,2010,Xavier Dolan,95,"Monia Chokri, Xavier Dolan, Niels Schneider",Adventure Comedy,7
Heartbeats,2010,Xavier Dolan,95,"Monia Chokri, Xavier Dolan, Niels Schneider",Comedy,7
Faster,2010,George Tillman Jr.,98,"Dwayne Johnson, Billy Bob Thornton, Carla Gugino",Adventure,6.4
Faster,2010,George Tillman Jr.,98,"Dwayne Johnson, Billy Bob Thornton, Carla Gugino",Based-on-Television,6.4
Faster,2010,George Tillman Jr.,98,"Dwayne Johnson, Billy Bob Thornton, Carla Gugino",Cyborg / Android / Robot,6.4
Piranha 3D,2010,Alexandre Aja,89,"Richard Dreyfuss, Ving Rhames, Elisabeth Shue",Childhood Drama,5.5
Piranha 3D,2010,Alexandre Aja,89,"Richard Dreyfuss, Ving Rhames, Elisabeth Shue",Comedy Drama,5.5
