title,year,director,duration,cast,genre,imdb_rating
About a Boy,2002,Chris Weitz,101,"Hugh Grant, Nicholas Hoult, Toni Collette",Comedy  •  Romance  •  Romantic Comedy,7.1
Confessions of a Dangerous Mind,2002,George Clooney,113,"Sam Rockwell, Drew Barrymore, George Clooney",Buddy Film  •  Chase Movie  •  Comedy Drama,7
The Twilight Samurai,2002,Yôji Yamada,129,"Nenji Kobayashi, Hiroshi Kanbe, Miki Itou",Drama  •  Melodrama  •  Period Film,8.1
Dog Soldiers,2002,Neil Marshall,105,"Sean Pertwee, Kevin McKidd, Emma Cleasby",Drama  •  Psychological Drama  •  Psychological Thriller,6.8
Lilo & Stitch,2002,Dean DeBlois,85,"Chris Sanders, Jason Scott Lee, Daveigh Chase",Drama  •  Period Film  •  Social Problem Film,7.3
The Count of Monte Cristo,2002,Kevin Reynolds,131,"Jim Caviezel, Guy Pearce, Dagmara Dominczyk",Drama  •  Mystery  •  Political Thriller,7.7
Bloody Sunday,2002,Paul Greengrass,107,"James Nesbitt, Kathy Kiera Clarke, Gerard Crossan",Based-on-20th-Century-Literature  •  Drama  •  Period Film,7.6
Ice Age,2002,Chris Wedge,81,"Ray Romano, John Leguizamo, Denis Leary",Comedy  •  Short Film  •  Silent Film,7.5
Dirty Pretty Things,2002,Stephen Frears,97,"Audrey Tautou, Chiwetel Ejiofor, Sergi López",Comedy  •  Musical Romance  •  Musical,7.2
May,2002,Lucky McKee,93,"Jeremy Sisto, Nichole M. Hiltz, Angela Bettis",Based-on-Theatre  •  Comedy  •  Romance,6.6
The Cat Returns,2002,Hiroyuki Morita,75,"Chizuru Ikewaki, Yoshihiko Hakamada, Tetsu Watanabe",British Noir  •  Film Noir  •  Mystery,7.1
Bowling for Columbine,2002,Michael Moore,120,"Charlton Heston, Matt Stone, Marilyn Manson",Based-on-19th-Century-Literature  •  Horror  •  Paranoid Thriller,8
The Ring,2002,Gore Verbinski,115,"Naomi Watts, Martin Henderson, David Dorfman",Foreign Language Film  •  Mystery  •  Psychological Thriller,7.1
Star Wars: Episode II - Attack of the Clones,2002,George Lucas,142,"Ewan McGregor, Natalie Portman, Hayden Christensen",Drama  •  Psychological Drama,6.6
Whale Rider,2002,Niki Caro,101,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton",Crime Drama  •  Crime Thriller  •  Crime,7.5
Narc,2002,Joe Carnahan,105,"Jason Patric, Ray Liotta, Busta Rhymes",Drama  •  Message Movie  •  Political Drama,7.1
Russian Ark,2002,Aleksandr Sokurov,99,"Sergei Dontsov, Mariya Kuznetsova, Leonid Mozgovoy",Caper  •  Crime Thriller  •  Crime,7.2
Insomnia,2002,Christopher Nolan,118,"Al Pacino, Robin Williams, Hilary Swank",Horror  •  Slasher Film  •  Supernatural Horror,7.2
Spellbound,2002,Jeffrey Blitz,97,"Angela Arenivar, Neil Kadakia, Nupur Lala",Action Comedy  •  Action  •  Adventure Comedy,7.6
Chicago,2002,Rob Marshall,113,"Catherine Zeta-Jones, Renée Zellweger, Richard Gere",Adventure  •  Animated Musical  •  Animation,7.2
8 Mile,2002,Curtis Hanson,110,"Eminem, Kim Basinger, Mekhi Phifer",Based-on-20th-Century-Literature  •  Based-on-Theatre  •  Epic,7.2
Panic Room,2002,David Fincher,112,"Jodie Foster, Dwight Yoakam, Forest Whitaker",Buddy Film  •  Comedy  •  Cyborg / Android / Robot,6.8
Blade II,2002,Guillermo del Toro,117,"Wesley Snipes, Kris Kristofferson, Ron Perlman",Action  •  Adventure  •  Cyberpunk / Tech Noir,6.7
Lilya 4-Ever,2002,Lukas Moodysson,109,"Elina Benenson, Oksana Akinshina, Artiom Bogucharski",Action  •  Action Thriller  •  Fantasy,7.8
Rabbit-Proof Fence,2002,Phillip Noyce,94,"Everlyn Sampi, Tianna Sansbury, Laura Monaghan",Action  •  Buddy Film  •  Crime Drama,7.4
Men in Black II,2002,Barry Sonnenfeld,88,"Tommy Lee Jones, Will Smith, Rosario Dawson",Buddy Film  •  Comedy of Errors  •  Comedy,6.2
The Transporter,2002,"Louis Leterrier, Corey Yuen",92,"Jason Statham, Matt Schulze, Ric Young",Americana  •  Based-on-a-True-Story  •  Biopic,6.8
The Salton Sea,2002,D.J. Caruso,103,"Val Kilmer, Vincent D'Onofrio, Adam Goldberg",Adventure  •  Romance  •  Adventure Comedy,7
We Were Soldiers,2002,Randall Wallace,138,"Chris Klein, Greg Kinnear, Sam Elliott",Action Thriller  •  Action  •  Based-on-Television,7.2
Frida,2002,Julie Taymor,123,"Salma Hayek, Alfred Molina, Antonio Banderas",Based-on-Theatre  •  Musical Romance  •  Musical,7.3
Roger Dodger,2002,Dylan Kidd,106,"Campbell Scott, Jesse Eisenberg, Jennifer Beals",Action  •  Crime  •  Gangster Film,6.8
The Importance of Being Earnest,2002,Oliver Parker,97,"Reese Witherspoon, Judi Dench, Frances O'Connor",Costume Horror  •  Gothic Film  •  Horror,6.8
The Magdalene Sisters,2002,Peter Mullan,119,"Nora-Jane Noone, Eileen Walsh, Geraldine McEwan",Black Comedy  •  Haunted House Film  •  Horror Comedy,7.7
Igby Goes Down,2002,Burr Steers,97,"Jeff Goldblum, Claire Danes, Ryan Phillippe",Action  •  Alien Invasion Films  •  Fantasy,6.8
The Rules of Attraction,2002,Roger Avary,110,"James Van Der Beek, Shannyn Sossamon, Jessica Biel",Based-on-a-True-Story  •  Biopic  •  Blaxploitation,6.6
Treasure Planet,2002,"Ron Clements, John Musker",95,"Joseph Gordon-Levitt, Laurie Metcalf, Brian Murray",Comedy Drama  •  Domestic Comedy  •  Drama,7.2
Austin Powers in Goldmember,2002,Jay Roach,94,"Mike Myers, Beyoncé Knowles, Seth Green",Drama  •  Ensemble Film  •  Foreign Language Film,6.2
Lost in La Mancha,2002,"Keith Fulton, Louis Pepe",93,"Bernard Bouix, René Cleitman, Johnny Depp",Based-on-20th-Century-Literature  •  Based-on-a-True-Story  •  Biopic,7.3
About Schmidt,2002,Alexander Payne,125,"Jack Nicholson, Kathy Bates, Hope Davis",Drama  •  Family Drama  •  War,7.2
Death to Smoochy,2002,Danny DeVito,109,"Robin Williams, Edward Norton, Catherine Keener",Comedy  •  Fantasy  •  Fantasy Comedy,6.3
Red Dragon,2002,Brett Ratner,124,"Anthony Hopkins, Edward Norton, Ralph Fiennes",Horror  •  Slasher Film  •  Teen Movie,7.2
The Good Girl,2002,Miguel Arteta,93,"Jennifer Aniston, Jake Gyllenhaal, Mike White",Crime Thriller  •  Crime  •  Horror,6.4
Auto Focus,2002,Paul Schrader,105,"Greg Kinnear, Willem Dafoe, Rita Wilson",Comedy Drama  •  Coming-of-Age  •  Female-Directed Film,6.7
The Quiet American,2002,Phillip Noyce,101,"Michael Caine, Brendan Fraser, Do Thi Hai Yen",Comedy  •  Teen Movie,7
Spider,2002,David Cronenberg,121,"Ralph Fiennes, Miranda Richardson, Gabriel Byrne",Americana  •  Drama  •  Period Film,6.7
The Hours,2002,Stephen Daldry,114,"Meryl Streep, Julianne Moore, Nicole Kidman",Adventure  •  Animation  •  Based-on-Comics,7.5
The Kid Stays in the Picture,2002,"Nanette Burstein, Brett Morgen",93,Robert Evans,Comedy  •  Comedy of Manners  •  Romance,7.3
Resident Evil,2002,Paul W.S. Anderson,100,"Milla Jovovich, Colin Salmon, Michelle Rodriguez",Based-on-a-True-Story  •  Biopic  •  Drama,6.6
An Evening with Kevin Smith,2002,J.M. Kenny,224,"Kevin Smith, Jason Mewes, Scott Mosier",Black Comedy  •  Coming-of-Age  •  Crime Comedy,8.3
Jackass: The Movie,2002,Jeff Tremaine,87,"Johnny Knoxville, Steve-O, Ryan Dunn",Drama  •  Family Drama  •  Foreign Language Film,6.6
Solaris,2002,Steven Soderbergh,99,"George Clooney, Natascha McElhone, Jeremy Davies",Action  •  Action Thriller  •  Prison Film,6.2
Bend It Like Beckham,2002,Gurinder Chadha,112,"Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers",Comedy  •  Girls-with-Guns  •  Horror Comedy,6.7
Gerry,2002,Gus Van Sant,103,"Casey Affleck, Matt Damon",Adventure Drama  •  Adventure  •  Drama,6
The Rookie,2002,John Lee Hancock,127,"Dennis Quaid, Jay Hernandez, Rick Gonzalez",Based-on-Theatre  •  Drama  •  Mystery,6.9
Femme Fatale,2002,Brian De Palma,114,"Rebecca Romijn, Antonio Banderas, Peter Coyote",Drama  •  Period Film  •  Religious Drama,6.2
Morvern Callar,2002,Lynne Ramsay,97,"Kathleen McDermott, Samantha Morton, Paul Popplewell",Action Thriller  •  Action  •  Crime Thriller,6.8
One Hour Photo,2002,Mark Romanek,96,"Robin Williams, Connie Nielsen, Michael Vartan",Americana  •  Comedy  •  Musical,6.8
Unfaithful,2002,Adrian Lyne,124,"Richard Gere, Diane Lane, Olivier Martinez",Absurd Comedy  •  Animation  •  Comedy,6.7
Antwone Fisher,2002,Denzel Washington,120,"Derek Luke, Denzel Washington, Joy Bryant",Comedy  •  Comedy of Manners  •  Romance,7.3
8 Women,2002,François Ozon,111,"Fanny Ardant, Virginie Ledoyen, Catherine Deneuve",Crime Drama  •  Crime  •  Drama,7
The Man Without a Past,2002,Aki Kaurismäki,97,"Markku Peltola, Kati Outinen, Anneli Sauli",Action Thriller  •  Action  •  Crime Thriller,7.6
Orange County,2002,Jake Kasdan,82,"Schuyler Fisk, Jack Black, Colin Hanks",Based-on-a-True-Story  •  Biopic  •  Drama,6.2
Cabin Fever,2002,Eli Roth,93,"Jordan Ladd, Cerina Vincent, Arie Verveen",Animation  •  Anti-War Film  •  Based-on-Comics,5.6
Reign of Fire,2002,Rob Bowman,101,"Matthew McConaughey, Christian Bale, Izabella Scorupco",Action  •  Paranoid Thriller  •  Science Fiction,6.2
Spun,2002,Jonas Åkerlund,101,"Jason Schwartzman, Mena Suvari, Brittany Murphy",Comedy Drama  •  Drama  •  Melodrama,6.7
Kissing Jessica Stein,2002,Charles Herman-Wurmfeld,97,"Jennifer Westfeldt, Heather Juergensen, Scott Cohen",Blaxploitation  •  Crime Drama  •  Crime,6.5
John Q.,2002,Nick Cassavetes,116,"Denzel Washington, James Woods, Kimberly Elise",Chase Movie  •  Drama  •  Female-Directed Film,7.1
Ju-on: The Grudge,2002,Takashi Shimizu,92,"Megumi Okina, Misaki Ito, Misa Uehara",Based-on-Theatre  •  Drama  •  Melodrama,6.7
White Oleander,2002,Peter Kosminsky,109,"Renée Zellweger, Michelle Pfeiffer, Robin Wright",Animation  •  Family  •  Family-Oriented Fantasy,7.1
Cypher,2002,Vincenzo Natali,95,"Jeremy Northam, Lucy Liu, Nigel Bennett",Based-on-Shakespeare  •  Based-on-Theatre  •  Drama,6.7
Lovely & Amazing,2002,Nicole Holofcener,91,"Catherine Keener, Raven Goodwin, Jake Gyllenhaal",Comedy  •  Romance  •  Romantic Comedy,5.4
A Walk to Remember,2002,Adam Shankman,101,"Mandy Moore, Peter Coyote, Daryl Hannah",Animation  •  Based-on-Comics  •  Cartoon,7.3
My Big Fat Greek Wedding,2002,Joel Zwick,95,"John Corbett, Michael Constantine, Nia Vardalos",Crime  •  Crime Drama  •  Drama,6.6
The Dangerous Lives of Altar Boys,2002,Peter Care,104,"Jena Malone, Vincent D'Onofrio, Jodie Foster",Drama  •  Foreign Language Film  •  Historical Film,6.9
Ripley's Game,2002,Liliana Cavani,110,"Dougray Scott, John Malkovich, Ray Winstone",Comedy  •  Crime  •  Crime Comedy,6.6
The Son,2002,"Jean-Pierre Dardenne, Luc Dardenne",103,"Olivier Gourmet, Morgan Marinne",Comedy  •  Musical  •  Musical Romance,7.5
Comedian,2002,Christian Charles,82,"Greg Geraldo, Sherrod Small, Jim Norton",Comedy  •  Musical  •  Musical Comedy,6.9
Die Another Day,2002,Lee Tamahori,133,"Pierce Brosnan, Halle Berry, Toby Stephens",Comedy  •  Domestic Comedy  •  Romance,6.1
Godzilla Against MechaGodzilla,2002,Masaaki Tezuka,88,"Yumiko Shaku, Shin Takuma, Kana Onodera",Adventure  •  Fairy Tales and Legends  •  Family,6.6
Star Trek: Nemesis,2002,Stuart Baird,116,"Patrick Stewart, LeVar Burton, Brent Spiner",Action  •  Action Thriller  •  Cyborg / Android / Robot,6.4
Carrie,2002,David Carson,132,"Emilie de Ravin, Sean Tyler Foley, Angela Bettis",Crime  •  Crime Thriller  •  Horror,5.4
The Good Thief,2002,Neil Jordan,108,"Nick Nolte, Nutsa Kukhianidze, Tchéky Karyo",Chase Movie  •  Drama  •  Teen Movie,6.5
Dark Blue,2002,Ron Shelton,118,"Kurt Russell, Michael Michele, Scott Speedman",Action  •  Action Comedy  •  Caper,6.6
K-19: The Widowmaker,2002,Kathryn Bigelow,138,"Harrison Ford, Liam Neeson, Peter Sarsgaard",Drama  •  Family Drama  •  Marriage Drama,6.7
Mr. Deeds,2002,Steven Brill,96,"Adam Sandler, Winona Ryder, John Turturro",Based-on-a-True-Story  •  Based-on-Theatre  •  Biopic,5.8
Dark Water,2002,Hideo Nakata,101,"Hitomi Kuroki, Mirei Oguchi, Rio Kanno",Drama  •  Marriage Drama  •  Period Film,6.7
Moonlight Mile,2002,Brad Silberling,117,"Jake Gyllenhaal, Dustin Hoffman, Susan Sarandon",Action  •  Action Thriller  •  Exploitation Film,6.6
Run Ronnie Run!,2002,Troy Miller,86,"David Cross, Bob Odenkirk, Nikki Cox",Comedy  •  Comedy Drama  •  Comedy of Manners,6.2
Changing Lanes,2002,Roger Michell,99,"Toni Collette, Sydney Pollack, William Hurt",Comedy  •  Absurd Comedy  •  Media Satire,6.5
The Mothman Prophecies,2002,Mark Pellington,119,"Richard Gere, Laura Linney, Debra Messing",Animation  •  Fantasy  •  Short Film,6.4
Big Trouble,2002,Barry Sonnenfeld,85,"Rene Russo, Tom Sizemore, Johnny Knoxville",Based-on-20th-Century-Literature  •  Crime Thriller  •  Crime,6.4
Laurel Canyon,2002,Lisa Cholodenko,103,"Frances McDormand, Christian Bale, Kate Beckinsale",Animation  •  Family  •  Fantasy,6.4
Love Liza,2002,Todd Louiso,90,"Erika Alexander, Jimmy Raskin, Kathy Bates",Adventure  •  Anthology Film  •  Costume Adventure,6.9
Spirit: Stallion of the Cimarron,2002,"Kelly Asbury, Lorna Cook",83,"Matt Damon, James Cromwell, Chopper Bernet",Adventure  •  Based-on-20th-Century-Literature  •  Costume Adventure,7.2
Sweet Home Alabama,2002,Andy Tennant,108,"Reese Witherspoon, Josh Lucas, Ethan Embry",Action  •  Action Comedy  •  Action Thriller,6.2
Blood Work,2002,Clint Eastwood,110,"Clint Eastwood, Jeff Daniels, Anjelica Huston",Buddy Film  •  Comedy Drama  •  Crime,6.4
The Eye,2002,"Oxide Pang Chun, Danny Pang",98,"Pierre Png, Angelica Lee, Lawrence Chou",Detective Film  •  Mystery  •  Psychological Thriller,6.6
He Loves Me ... He Loves Me Not,2002,Laetitia Colombani,92,"Samuel Le Bihan, Clément Sibony, Élodie Navarre",Based-on-Television  •  Made-for-Television  •  Period Film,7.1
The Spanish Apartment,2002,Cédric Klapisch,122,"Romain Duris, Audrey Tautou, Judith Godrëche",Horror  •  Slasher Film  •  Teen Movie,7.3
Murder By Numbers,2002,Barbet Schroeder,120,"Sandra Bullock, Ryan Gosling, Michael Pitt",Comedy  •  Ensemble Film  •  Message Movie,6.2
All or Nothing,2002,Mike Leigh,128,"Timothy Spall, Lesley Manville, Ruth Sheen",Gothic Film  •  Horror  •  Monster Film,7.5
Undercover Brother,2002,Malcolm D. Lee,86,"Aunjanue Ellis, Neil Patrick Harris, Gary Anthony Williams",Action  •  Adventure  •  Based-on-Comics,5.9
The Sum of All Fears,2002,Phil Alden Robinson,124,"James Cromwell, Liev Schreiber, Ben Affleck",Musical  •  Musical Comedy  •  Musical Drama,6.5
Devdas,2002,Sanjay Leela Bhansali,185,"Aishwarya Rai, Shah Rukh Khan, Madhuri Dixit",Comedy Drama  •  Coming-of-Age  •  Drama,7.5
Hollywood Ending,2002,Woody Allen,112,"Woody Allen, Debra Messing, George Hamilton",Comedy of Errors  •  Comedy  •  Farce,6.5
A Snake of June,2002,Shinya Tsukamoto,77,"Shinya Tsukamoto, Asuka Kurosawa, Yuji Kohtari",Drama  •  Erotic Thriller  •  Foreign Language Film,6.8
"Scotland, PA",2002,Billy Morrissette,104,"James LeGros, Maura Tierney, Christopher Walken",Based-on-Shakespeare  •  Comedy  •  Crime,6.6
Hart's War,2002,Gregory Hoblit,125,"Bruce Willis, Colin Farrell, Terrence Howard",Courtroom Drama  •  Drama  •  Message Movie,6.3
High Crimes,2002,Carl Franklin,115,"Ashley Judd, Morgan Freeman, Jim Caviezel",Courtroom Drama  •  Crime  •  Crime Drama,6.4
Interstate 60,2002,Bob Gale,116,"Chris Cooper, Christopher Lloyd, James Marsden",Adventure Comedy  •  Adventure  •  Comedy,7.5
Two Weeks Notice,2002,Marc Lawrence,101,"Sandra Bullock, Hugh Grant, Dana Ivey",Comedy  •  Romance  •  Romantic Comedy,6.2
Real Women Have Curves,2002,Patricia Cardoso,90,"Ingrid Oliu, George Lopez, Felipe de Alba",Comedy Drama  •  Coming-of-Age  •  Drama,6.9
Barbershop,2002,Tim Story,102,"Ice Cube, Anthony Anderson, Michael Ealy",Comedy  •  Ensemble Film  •  Urban Comedy,6.3
Taken,2002,"Tobe Hooper, Breck Eisner, John Fawcett, Félix Enríquez Alcalá, Jeremy Kagan, Michael Katleman, Sergio Mimica-Gezzan, Bryan Spicer, Jeff Woolnough, Thomas J. Wright",877,"Joel Gretsch, Heather Donahue, Matt Frewer",Alien Invasion Films  •  Drama  •  Made-for-Television,7.8
Windtalkers,2002,John Woo,153,"Nicolas Cage, Adam Beach, Peter Stormare",Combat Films  •  Drama  •  War Drama,6.1
Knockaround Guys,2002,"Brian Koppelman, David Levien",91,"Vin Diesel, Seth Green, John Malkovich",Crime  •  Gangster Film,6.1
Nicholas Nickleby,2002,Douglas McGrath,132,"Charlie Hunnam, Jim Broadbent, Nathan Lane",Based-on-19th-Century-Literature  •  Drama  •  Melodrama,7.1
Below,2002,David Twohy,105,"Bruce Greenwood, Nick Chinlund, Christopher Fairbank",Thriller  •  War  •  Supernatural Thriller,6.1
Drumline,2002,Charles Stone III,118,"Nick Cannon, Zoe Saldana, Leonard Roberts",Comedy Drama  •  Coming-of-Age  •  Drama,6
Robin Williams: Live on Broadway,2002,Marty Callner,99,Robin Williams,Comedy  •  Concert Film  •  Made-for-Television,8.4
To Be and to Have,2002,Nicolas Philibert,104,"Georges Lopez, Alizé, Axel",Biography  •  Culture and Society  •  Documentary,7.8
Rabbits,2002,David Lynch,50,"Naomi Watts, Laura Elena Harring, Scott Coffey",Absurd Comedy  •  Avant-garde / Experimental  •  Comedy Drama,6.9
40 Days and 40 Nights,2002,Michael Lehmann,96,"Josh Hartnett, Shannyn Sossamon, Paulo Costanzo",Comedy  •  Romance  •  Romantic Comedy,5.6
The Sweetest Thing,2002,Roger Kumble,90,"Thomas Jane, Jason Bateman, Cameron Diaz",Comedy  •  Gross-Out Comedy  •  Romance,5.2
Eight Legged Freaks,2002,Ellory Elkayem,99,"David Arquette, Scott Terra, Scarlett Johansson",Horror Comedy  •  Horror  •  Natural Horror,5.5
Dummy,2002,Greg Pritikin,91,"Adrien Brody, Milla Jovovich, Illeana Douglas",Black Comedy  •  Comedy Drama  •  Drama,6.6
I Am Trying To Break Your Heart,2002,Sam Jones,92,"Jeff Tweedy, John Stirratt, Leroy Bach",Biography  •  Documentary  •  Music,7.4
