title,year,director,duration,cast,genre,imdb_rating
2012,2009,Roland Emmerich,158,John Cusack,Action  •  Apocalyptic Film  •  Disaster Film,5.8
2012,2009,Roland Emmerich,158,Amanda Peet,Action  •  Apocalyptic Film  •  Disaster Film,5.8
2012,2009,Roland Emmerich,158,Chiwetel Ejiofor,Action  •  Apocalyptic Film  •  Disaster Film,5.8
The Wild and Wonderful Whites of West Virginia,2009,Julien Nitzberg,86,Jesco White,Biography  •  Culture and Society  •  Documentary,7
G.I. Joe: The Rise of Cobra,2009,Stephen Sommers,118,Dennis Quaid,Action  •  Action Thriller  •  Adventure,5.7
G.I. Joe: The Rise of Cobra,2009,Stephen Sommers,118,Channing Tatum,Action  •  Action Thriller  •  Adventure,5.7
G.I. Joe: The Rise of Cobra,2009,Stephen Sommers,118,Adewale Akinnuoye-Agbaje,Action  •  Action Thriller  •  Adventure,5.7
Ice Age: Dawn of the Dinosaurs,2009,"Carlos Saldanha, Mike Thurmeier",94,Ray Romano,Adventure Comedy  •  Adventure  •  Animation,6.9
Ice Age: Dawn of the Dinosaurs,2009,"Carlos Saldanha, Mike Thurmeier",94,Denis Leary,Adventure Comedy  •  Adventure  •  Animation,6.9
Ice Age: Dawn of the Dinosaurs,2009,"Carlos Saldanha, Mike Thurmeier",94,John Leguizamo,Adventure Comedy  •  Adventure  •  Animation,6.9
Carriers,2009,"David Pastor, Àlex Pastor",84,Chris Pine,Disaster Film  •  Drama  •  Horror,6
Carriers,2009,"David Pastor, Àlex Pastor",84,Lou Taylor Pucci,Disaster Film  •  Drama  •  Horror,6
Carriers,2009,"David Pastor, Àlex Pastor",84,Piper Perabo,Disaster Film  •  Drama  •  Horror,6
Night at the Museum: Battle of the Smithsonian,2009,Shawn Levy,105,Ben Stiller,Action  •  Adventure  •  Adventure Comedy,6
Night at the Museum: Battle of the Smithsonian,2009,Shawn Levy,105,Amy Adams,Action  •  Adventure  •  Adventure Comedy,6
Night at the Museum: Battle of the Smithsonian,2009,Shawn Levy,105,Owen Wilson,Action  •  Adventure  •  Adventure Comedy,6
Looking for Eric,2009,Ken Loach,116,Steve Evets,Comedy Drama  •  Drama  •  Fantasy,7.1
Looking for Eric,2009,Ken Loach,116,Eric Cantona,Comedy Drama  •  Drama  •  Fantasy,7.1
Looking for Eric,2009,Ken Loach,116,Stephanie Bishop,Comedy Drama  •  Drama  •  Fantasy,7.1
Fish Story,2009,Yoshihiro Nakamura,112,Vincent Giry,Comedy  •  Foreign Language Film,7.5
Fish Story,2009,Yoshihiro Nakamura,112,Gaku Hamada,Comedy  •  Foreign Language Film,7.5
Fish Story,2009,Yoshihiro Nakamura,112,Atsushi Itô,Comedy  •  Foreign Language Film,7.5
Inception,2010,Christopher Nolan,148,Leonardo DiCaprio,Anti-War Film  •  Based-on-20th-Century-Literature  •  Combat Films,8.8
Inception,2010,Christopher Nolan,148,Joseph Gordon-Levitt,Anti-War Film  •  Based-on-20th-Century-Literature  •  Combat Films,8.8
Inception,2010,Christopher Nolan,148,Ken Watanabe,Anti-War Film  •  Based-on-20th-Century-Literature  •  Combat Films,8.8
The Social Network,2010,David Fincher,120,Jesse Eisenberg,Americana  •  Drama  •  Ensemble Film,7.8
The Social Network,2010,David Fincher,120,Andrew Garfield,Americana  •  Drama  •  Ensemble Film,7.8
The Social Network,2010,David Fincher,120,Justin Timberlake,Americana  •  Drama  •  Ensemble Film,7.8
Toy Story 3,2010,Lee Unkrich,102,Tim Allen,Comedy  •  Screwball Comedy,8.3
Toy Story 3,2010,Lee Unkrich,102,Tom Hanks,Comedy  •  Screwball Comedy,8.3
Toy Story 3,2010,Lee Unkrich,102,John Ratzenberger,Comedy  •  Screwball Comedy,8.3
Scott Pilgrim vs. the World,2010,Edgar Wright,111,Michael Cera,Fairy Tales and Legends  •  Fantasy  •  Foreign Language Film,7.5
Scott Pilgrim vs. the World,2010,Edgar Wright,111,Mary Elizabeth Winstead,Fairy Tales and Legends  •  Fantasy  •  Foreign Language Film,7.5
Scott Pilgrim vs. the World,2010,Edgar Wright,111,Chris Evans,Fairy Tales and Legends  •  Fantasy  •  Foreign Language Film,7.5
Black Swan,2010,Darren Aronofsky,103,Natalie Portman,Documentary  •  Essay Film  •  Foreign Language Film,8
Black Swan,2010,Darren Aronofsky,103,Mila Kunis,Documentary  •  Essay Film  •  Foreign Language Film,8
Black Swan,2010,Darren Aronofsky,103,Winona Ryder,Documentary  •  Essay Film  •  Foreign Language Film,8
I Saw the Devil,2010,Jee-woon Kim,144,Byung-hun Lee,Adventure Drama  •  Adventure  •  Drama,7.8
I Saw the Devil,2010,Jee-woon Kim,144,Min-sik Choi,Adventure Drama  •  Adventure  •  Drama,7.8
I Saw the Devil,2010,Jee-woon Kim,144,Gook-hwan Jeon,Adventure Drama  •  Adventure  •  Drama,7.8
True Grit,2010,Joel & Ethan Coen,110,Jeff Bridges,Action  •  Based-on-Comics  •  Cyberpunk / Tech Noir,7.6
True Grit,2010,Joel & Ethan Coen,110,Hailee Steinfeld,Action  •  Based-on-Comics  •  Cyberpunk / Tech Noir,7.6
True Grit,2010,Joel & Ethan Coen,110,Matt Damon,Action  •  Based-on-Comics  •  Cyberpunk / Tech Noir,7.6
Shutter Island,2010,Martin Scorsese,138,Ben Kingsley,Drama  •  Foreign Language Film  •  Psychological Drama,8.2
Shutter Island,2010,Martin Scorsese,138,Mark Ruffalo,Drama  •  Foreign Language Film  •  Psychological Drama,8.2
Shutter Island,2010,Martin Scorsese,138,Max von Sydow,Drama  •  Foreign Language Film  •  Psychological Drama,8.2
The Fighter,2010,David O. Russell,114,Mark Wahlberg,Action  •  Based-on-Comics  •  Cyborg / Android / Robot,7.8
The Fighter,2010,David O. Russell,114,Christian Bale,Action  •  Based-on-Comics  •  Cyborg / Android / Robot,7.8
The Fighter,2010,David O. Russell,114,Amy Adams,Action  •  Based-on-Comics  •  Cyborg / Android / Robot,7.8
Incendies,2010,Denis Villeneuve,130,Lubna Azabal,Costume Romance  •  Drama  •  Period Film,8.3
Incendies,2010,Denis Villeneuve,130,Mélissa Désormeaux-Poulin,Costume Romance  •  Drama  •  Period Film,8.3
Incendies,2010,Denis Villeneuve,130,Maxim Gaudette,Costume Romance  •  Drama  •  Period Film,8.3
The Town,2010,Ben Affleck,124,Ben Affleck,Jukebox Musical  •  Musical Romance  •  Musical,7.5
The Town,2010,Ben Affleck,124,Rebecca Hall,Jukebox Musical  •  Musical Romance  •  Musical,7.5
The Town,2010,Ben Affleck,124,Jon Hamm,Jukebox Musical  •  Musical Romance  •  Musical,7.5
Kick-Ass,2010,Matthew Vaughn,106,Nicolas Cage,Based-on-21st-Century-Literature  •  Caper  •  Crime Drama,7.6
Kick-Ass,2010,Matthew Vaughn,106,Mark Strong,Based-on-21st-Century-Literature  •  Caper  •  Crime Drama,7.6
Kick-Ass,2010,Matthew Vaughn,106,Chloë Grace Moretz,Based-on-21st-Century-Literature  •  Caper  •  Crime Drama,7.6
How to Train Your Dragon,2010,"Dean DeBlois, Chris Sanders",98,Christopher Mintz-Plasse,Crime Drama  •  Crime  •  Drama,8.1
How to Train Your Dragon,2010,"Dean DeBlois, Chris Sanders",98,Jay Baruchel,Crime Drama  •  Crime  •  Drama,8.1
How to Train Your Dragon,2010,"Dean DeBlois, Chris Sanders",98,America Ferrera,Crime Drama  •  Crime  •  Drama,8.1
The King's Speech,2010,Tom Hooper,118,Colin Firth,Action Thriller  •  Action  •  Crime Thriller,8
The King's Speech,2010,Tom Hooper,118,Geoffrey Rush,Action Thriller  •  Action  •  Crime Thriller,8
The King's Speech,2010,Tom Hooper,118,Helena Bonham Carter,Action Thriller  •  Action  •  Crime Thriller,8
Blue Valentine,2010,Derek Cianfrance,112,Ryan Gosling,Horror  •  Monster Film  •  Post-Apocalyptic Film,7.3
Blue Valentine,2010,Derek Cianfrance,112,Michelle Williams,Horror  •  Monster Film  •  Post-Apocalyptic Film,7.3
Blue Valentine,2010,Derek Cianfrance,112,Mike Vogel,Horror  •  Monster Film  •  Post-Apocalyptic Film,7.3
13 Assassins,2010,Takashi Miike,126,Koji Yakusho,Based-on-20th-Century-Literature  •  Con Artist / Hustler  •  Drama,7.5
13 Assassins,2010,Takashi Miike,126,Takayuki Yamada,Based-on-20th-Century-Literature  •  Con Artist / Hustler  •  Drama,7.5
13 Assassins,2010,Takashi Miike,126,Yusuke Iseya,Based-on-20th-Century-Literature  •  Con Artist / Hustler  •  Drama,7.5
Tucker and Dale vs. Evil,2010,Eli Craig,89,Tyler Labine,Crime Thriller  •  Crime  •  New Hollywood,7.5
Tucker and Dale vs. Evil,2010,Eli Craig,89,Alan Tudyk,Crime Thriller  •  Crime  •  New Hollywood,7.5
Tucker and Dale vs. Evil,2010,Eli Craig,89,Katrina Bowden,Crime Thriller  •  Crime  •  New Hollywood,7.5
Harry Potter and the Deathly Hallows: Part 1,2010,David Yates,146,Daniel Radcliffe,Drama  •  Melodrama  •  Sports Drama,7.7
Harry Potter and the Deathly Hallows: Part 1,2010,David Yates,146,Emma Watson,Drama  •  Melodrama  •  Sports Drama,7.7
Harry Potter and the Deathly Hallows: Part 1,2010,David Yates,146,Rupert Grint,Drama  •  Melodrama  •  Sports Drama,7.7
127 Hours,2010,Danny Boyle,94,James Franco,Crime Thriller  •  Crime  •  Horror,7.5
127 Hours,2010,Danny Boyle,94,Kate Mara,Crime Thriller  •  Crime  •  Horror,7.5
127 Hours,2010,Danny Boyle,94,Amber Tamblyn,Crime Thriller  •  Crime  •  Horror,7.5
Exit Through The Gift Shop,2010,Banksy,87,Rhys Ifans,Action  •  Based-on-Comics  •  Crime,7.9
Exit Through The Gift Shop,2010,Banksy,87,Banksy,Action  •  Based-on-Comics  •  Crime,7.9
Exit Through The Gift Shop,2010,Banksy,87,Shepard Fairey,Action  •  Based-on-Comics  •  Crime,7.9
Senna,2010,Asif Kapadia,104,Ayrton Senna,Adventure  •  Family  •  Family-Oriented Adventure,8.5
Senna,2010,Asif Kapadia,104,Alain Prost,Adventure  •  Family  •  Family-Oriented Adventure,8.5
Senna,2010,Asif Kapadia,104,Frank Williams,Adventure  •  Family  •  Family-Oriented Adventure,8.5
Tangled,2010,"Nathan Greno, Byron Howard",100,Mandy Moore,Biography  •  Culture and Society  •  Documentary,7.7
Tangled,2010,"Nathan Greno, Byron Howard",100,Zachary Levi,Biography  •  Culture and Society  •  Documentary,7.7
Tangled,2010,"Nathan Greno, Byron Howard",100,Donna Murphy,Biography  •  Culture and Society  •  Documentary,7.7
Never Let Me Go,2010,Mark Romanek,103,Carey Mulligan,Drama  •  Marriage Drama  •  New Hollywood,7.1
Never Let Me Go,2010,Mark Romanek,103,Andrew Garfield,Drama  •  Marriage Drama  •  New Hollywood,7.1
Never Let Me Go,2010,Mark Romanek,103,Keira Knightley,Drama  •  Marriage Drama  •  New Hollywood,7.1
Winter's Bone,2010,Debra Granik,100,Kevin Breznahan,Drama  •  Family Drama  •  Foreign Language Film,7.1
Winter's Bone,2010,Debra Granik,100,John Hawkes,Drama  •  Family Drama  •  Foreign Language Film,7.1
Winter's Bone,2010,Debra Granik,100,Jennifer Lawrence,Drama  •  Family Drama  •  Foreign Language Film,7.1
Four Lions,2010,Christopher Morris,99,Riz Ahmed,Comedy  •  Period Film  •  Romance,7.3
Four Lions,2010,Christopher Morris,99,Arsher Ali,Comedy  •  Period Film  •  Romance,7.3
Four Lions,2010,Christopher Morris,99,Nigel Lindsay,Comedy  •  Period Film  •  Romance,7.3
Beginners,2010,Mike Mills,105,Ewan McGregor,Crime Drama  •  Crime  •  Drama,7.2
Beginners,2010,Mike Mills,105,Christopher Plummer,Crime Drama  •  Crime  •  Drama,7.2
Beginners,2010,Mike Mills,105,Melanie Laurent,Crime Drama  •  Crime  •  Drama,7.2
Submarine,2010,Richard Ayoade,100,Craig Roberts,Crime  •  Drama  •  Family Drama,7.3
Submarine,2010,Richard Ayoade,100,Yasmin Paige,Crime  •  Drama  •  Family Drama,7.3
Submarine,2010,Richard Ayoade,100,Sally Hawkins,Crime  •  Drama  •  Family Drama,7.3
Animal Kingdom,2010,David Michôd,112,James Frecheville,Action  •  Chase Movie  •  Dystopian Film,7.2
Animal Kingdom,2010,David Michôd,112,Jacki Weaver,Action  •  Chase Movie  •  Dystopian Film,7.2
Animal Kingdom,2010,David Michôd,112,Joel Edgerton,Action  •  Chase Movie  •  Dystopian Film,7.2
Certified Copy,2010,Abbas Kiarostami,106,Juliette Binoche,Comedy  •  Holiday Film  •  Musical,7.2
Certified Copy,2010,Abbas Kiarostami,106,William Shimell,Comedy  •  Holiday Film  •  Musical,7.2
Certified Copy,2010,Abbas Kiarostami,106,Jean-Claude Carrière,Comedy  •  Holiday Film  •  Musical,7.2
The Man from Nowhere,2010,Jeong-beom Lee,119,Bin Won,Costume Romance  •  Drama  •  Foreign Language Film,7.7
The Man from Nowhere,2010,Jeong-beom Lee,119,Sae-ron Kim,Costume Romance  •  Drama  •  Foreign Language Film,7.7
The Man from Nowhere,2010,Jeong-beom Lee,119,Hee-won Kim,Costume Romance  •  Drama  •  Foreign Language Film,7.7
Easy A,2010,Will Gluck,92,Emma Stone,Crime Drama  •  Crime Thriller  •  Crime,7
Easy A,2010,Will Gluck,92,Penn Badgley,Crime Drama  •  Crime Thriller  •  Crime,7
Easy A,2010,Will Gluck,92,Amanda Bynes,Crime Drama  •  Crime Thriller  •  Crime,7
Let Me In,2010,Matt Reeves,115,Chloë Grace Moretz,Based-on-20th-Century-Literature  •  Crime  •  Detective Film,7.1
Let Me In,2010,Matt Reeves,115,Kodi Smit-McPhee,Based-on-20th-Century-Literature  •  Crime  •  Detective Film,7.1
Let Me In,2010,Matt Reeves,115,Richard Jenkins,Based-on-20th-Century-Literature  •  Crime  •  Detective Film,7.1
Batman: Under the Red Hood,2010,Brandon Vietti,75,Neil Patrick Harris,Action  •  Based-on-Comics  •  Fantasy,8.1
Batman: Under the Red Hood,2010,Brandon Vietti,75,Bruce Greenwood,Action  •  Based-on-Comics  •  Fantasy,8.1
Batman: Under the Red Hood,2010,Brandon Vietti,75,Jason Isaacs,Action  •  Based-on-Comics  •  Fantasy,8.1
The Secret World of Arrietty,2010,Hiromasa Yonebayashi,94,Mirai Shida,Action  •  Comedy  •  Disaster Film,7.6
The Secret World of Arrietty,2010,Hiromasa Yonebayashi,94,Ryunosuke Kamiki,Action  •  Comedy  •  Disaster Film,7.6
The Secret World of Arrietty,2010,Hiromasa Yonebayashi,94,Tomokazu Miura,Action  •  Comedy  •  Disaster Film,7.6
Iron Man 2,2010,Jon Favreau,124,Mickey Rourke,Animation  •  Comedy  •  Fairy Tales and Legends,6.9
Iron Man 2,2010,Jon Favreau,124,Sam Rockwell,Animation  •  Comedy  •  Fairy Tales and Legends,6.9
Iron Man 2,2010,Jon Favreau,124,Gwyneth Paltrow,Animation  •  Comedy  •  Fairy Tales and Legends,6.9
The Ghost Writer,2010,Roman Polanski,128,Ewan McGregor,Action  •  Action Thriller  •  Animation,7.2
The Ghost Writer,2010,Roman Polanski,128,Pierce Brosnan,Action  •  Action Thriller  •  Animation,7.2
The Ghost Writer,2010,Roman Polanski,128,Olivia Williams,Action  •  Action Thriller  •  Animation,7.2
Sherlock: A Study in Pink,2010,Paul McGuigan,90,Benedict Cumberbatch,Alien Invasion Films  •  Body Horror  •  Horror,9.1
Sherlock: A Study in Pink,2010,Paul McGuigan,90,Martin Freeman,Alien Invasion Films  •  Body Horror  •  Horror,9.1
Sherlock: A Study in Pink,2010,Paul McGuigan,90,Rupert Graves,Alien Invasion Films  •  Body Horror  •  Horror,9.1
Rabbit Hole,2010,John Cameron Mitchell,91,Nicole Kidman,Crime Thriller  •  Crime  •  Drama,7
Rabbit Hole,2010,John Cameron Mitchell,91,Aaron Eckhart,Crime Thriller  •  Crime  •  Drama,7
Rabbit Hole,2010,John Cameron Mitchell,91,Dianne Wiest,Crime Thriller  •  Crime  •  Drama,7
The Kids Are All Right,2010,Lisa Cholodenko,104,Mark Ruffalo,Crime Drama  •  Crime  •  Drama,7
The Kids Are All Right,2010,Lisa Cholodenko,104,Julianne Moore,Crime Drama  •  Crime  •  Drama,7
The Kids Are All Right,2010,Lisa Cholodenko,104,Josh Hutcherson,Crime Drama  •  Crime  •  Drama,7
Another Year,2010,Mike Leigh,129,Jim Broadbent,Based-on-20th-Century-Literature  •  Female-Directed Film  •  Horror,7.4
Another Year,2010,Mike Leigh,129,Lesley Manville,Based-on-20th-Century-Literature  •  Female-Directed Film  •  Horror,7.4
Another Year,2010,Mike Leigh,129,Imelda Staunton,Based-on-20th-Century-Literature  •  Female-Directed Film  •  Horror,7.4
Despicable Me,2010,"Pierre Coffin, Chris Renaud",95,Steve Carell,Drama  •  Foreign Language Film  •  French New Wave,7.6
Despicable Me,2010,"Pierre Coffin, Chris Renaud",95,Will Arnett,Drama  •  Foreign Language Film  •  French New Wave,7.6
Despicable Me,2010,"Pierre Coffin, Chris Renaud",95,Julie Andrews,Drama  •  Foreign Language Film  •  French New Wave,7.6
The Other Guys,2010,Adam McKay,107,Will Ferrell,Drama  •  Erotic Drama  •  Foreign Language Film,6.7
The Other Guys,2010,Adam McKay,107,Mark Wahlberg,Drama  •  Erotic Drama  •  Foreign Language Film,6.7
The Other Guys,2010,Adam McKay,107,Michael Keaton,Drama  •  Erotic Drama  •  Foreign Language Film,6.7
Super,2010,James Gunn,96,Rainn Wilson,Adventure Drama  •  Adventure  •  Drama,6.7
Super,2010,James Gunn,96,Elliot Page,Adventure Drama  •  Adventure  •  Drama,6.7
Super,2010,James Gunn,96,Liv Tyler,Adventure Drama  •  Adventure  •  Drama,6.7
The Book of Eli,2010,"Albert Hughes, Allen Hughes",118,Gary Oldman,Caper  •  Comedy  •  Commedia all’italiana,6.8
The Book of Eli,2010,"Albert Hughes, Allen Hughes",118,Denzel Washington,Caper  •  Comedy  •  Commedia all’italiana,6.8
The Book of Eli,2010,"Albert Hughes, Allen Hughes",118,Ray Stevenson,Caper  •  Comedy  •  Commedia all’italiana,6.8
Buried,2010,Rodrigo Cortés,95,Ryan Reynolds,Crime  •  Crime Thriller  •  Drama,7
Buried,2010,Rodrigo Cortés,95,Robert Paterson,Crime  •  Crime Thriller  •  Drama,7
Buried,2010,Rodrigo Cortés,95,José Luis García Pérez,Crime  •  Crime Thriller  •  Drama,7
Restrepo,2010,Tim Hetherington,93,Dan Kearney,Female-Directed Film  •  Jukebox Musical  •  Musical Romance,7.4
Restrepo,2010,Tim Hetherington,93,Lamonta Caldwell,Female-Directed Film  •  Jukebox Musical  •  Musical Romance,7.4
Restrepo,2010,Tim Hetherington,93,Kevin Rice,Female-Directed Film  •  Jukebox Musical  •  Musical Romance,7.4
Ip Man 2,2010,Wilson Yip,108,Donnie Yen,Action  •  Drama  •  Foreign Language Film,7.5
Ip Man 2,2010,Wilson Yip,108,Simon Yam,Action  •  Drama  •  Foreign Language Film,7.5
Ip Man 2,2010,Wilson Yip,108,Sammo Hung,Action  •  Drama  •  Foreign Language Film,7.5
The Trip,2010,Michael Winterbottom,107,Steve Coogan,Comedy  •  Ensemble Film  •  Musical,7
The Trip,2010,Michael Winterbottom,107,Rob Brydon,Comedy  •  Ensemble Film  •  Musical,7
The Trip,2010,Michael Winterbottom,107,Margo Stilley,Comedy  •  Ensemble Film  •  Musical,7
Insidious,2010,James Wan,102,Patrick Wilson,Adventure Comedy  •  Adventure  •  Animation,6.8
Insidious,2010,James Wan,102,Rose Byrne,Adventure Comedy  •  Adventure  •  Animation,6.8
Insidious,2010,James Wan,102,Barbara Hershey,Adventure Comedy  •  Adventure  •  Animation,6.8
The Pacific,2010,"Jeremy Podeswa, Timothy Van Patten, David Nutter",600,James Badge Dale,Drama  •  Family Drama  •  Foreign Language Film,8.3
The Pacific,2010,"Jeremy Podeswa, Timothy Van Patten, David Nutter",600,Joseph Mazzello,Drama  •  Family Drama  •  Foreign Language Film,8.3
The Pacific,2010,"Jeremy Podeswa, Timothy Van Patten, David Nutter",600,Jon Seda,Drama  •  Family Drama  •  Foreign Language Film,8.3
Elite Squad 2,2010,José Padilha,115,Wagner Moura,Documentary  •  Female-Directed Film  •  Law and Crime,8
Elite Squad 2,2010,José Padilha,115,Iradhir Santos,Documentary  •  Female-Directed Film  •  Law and Crime,8
Elite Squad 2,2010,José Padilha,115,Milhem Cortaz,Documentary  •  Female-Directed Film  •  Law and Crime,8
Red,2010,Robert Schwentke,111,Bruce Willis,Based-on-19th-Century-Literature  •  Detective Film  •  Made-for-Television,7
Red,2010,Robert Schwentke,111,Mary-Louise Parker,Based-on-19th-Century-Literature  •  Detective Film  •  Made-for-Television,7
Red,2010,Robert Schwentke,111,John Malkovich,Based-on-19th-Century-Literature  •  Detective Film  •  Made-for-Television,7
TRON: Legacy,2010,Joseph Kosinski,125,Jeff Bridges,Based-on-19th-Century-Literature  •  Drama  •  Epic,6.8
TRON: Legacy,2010,Joseph Kosinski,125,Garrett Hedlund,Based-on-19th-Century-Literature  •  Drama  •  Epic,6.8
TRON: Legacy,2010,Joseph Kosinski,125,Olivia Wilde,Based-on-19th-Century-Literature  •  Drama  •  Epic,6.8
Megamind,2010,Tom McGrath,96,Will Ferrell,Based-on-a-True-Story  •  Biopic  •  Drama,7.3
Megamind,2010,Tom McGrath,96,Brad Pitt,Based-on-a-True-Story  •  Biopic  •  Drama,7.3
Megamind,2010,Tom McGrath,96,Tina Fey,Based-on-a-True-Story  •  Biopic  •  Drama,7.3
Sherlock: The Great Game,2010,Paul McGuigan,90,Benedict Cumberbatch,Comedy  •  Crime Comedy  •  Crime,9.1
Sherlock: The Great Game,2010,Paul McGuigan,90,Martin Freeman,Comedy  •  Crime Comedy  •  Crime,9.1
Sherlock: The Great Game,2010,Paul McGuigan,90,Rupert Graves,Comedy  •  Crime Comedy  •  Crime,9.1
Carlos,2010,Olivier Assayas,330,Martha Higareda,Comedy  •  Crime Comedy  •  Crime,7.6
Carlos,2010,Olivier Assayas,330,Eriq Ebouaney,Comedy  •  Crime Comedy  •  Crime,7.6
Carlos,2010,Olivier Assayas,330,Edgar Ramirez,Comedy  •  Crime Comedy  •  Crime,7.6
The Illusionist,2010,Sylvain Chomet,80,Jean-Claude Donda,Avant-garde / Experimental  •  Culture and Society  •  Documentary,7.4
The Illusionist,2010,Sylvain Chomet,80,Edith Rankin,Avant-garde / Experimental  •  Culture and Society  •  Documentary,7.4
The Illusionist,2010,Sylvain Chomet,80,Duncan MacNeil,Avant-garde / Experimental  •  Culture and Society  •  Documentary,7.4
Biutiful,2010,Alejandro González Iñárritu,147,Javier Bardem,Adventure  •  Costume Adventure  •  Foreign Language Film,7.4
Biutiful,2010,Alejandro González Iñárritu,147,Maricel Álvarez,Adventure  •  Costume Adventure  •  Foreign Language Film,7.4
Biutiful,2010,Alejandro González Iñárritu,147,Cheikh Ndiaye,Adventure  •  Costume Adventure  •  Foreign Language Film,7.4
Monsters,2010,Gareth Edwards,97,Scoot McNairy,Based-on-a-True-Story  •  Biopic  •  Epic,6.3
Monsters,2010,Gareth Edwards,97,Whitney Able,Based-on-a-True-Story  •  Biopic  •  Epic,6.3
Monsters,2010,Gareth Edwards,97,Annalee Jefferies,Based-on-a-True-Story  •  Biopic  •  Epic,6.3
Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,114,Sakda Kaewbuadee,Body Horror  •  Drama  •  Family Drama,6.7
Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,114,Jenjira Pongpas,Body Horror  •  Drama  •  Family Drama,6.7
Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,114,Thanapat Saisaymar,Body Horror  •  Drama  •  Family Drama,6.7
It's Kind of a Funny Story,2010,"Anna Boden, Ryan Fleck",101,Keir Gilchrist,Romance  •  Drama  •  Rock Musical,7.1
It's Kind of a Funny Story,2010,"Anna Boden, Ryan Fleck",101,Zach Galifianakis,Romance  •  Drama  •  Rock Musical,7.1
It's Kind of a Funny Story,2010,"Anna Boden, Ryan Fleck",101,Emma Roberts,Romance  •  Drama  •  Rock Musical,7.1
Inside Job,2010,Charles Ferguson,120,Matt Damon,Action Thriller  •  Action  •  Chase Movie,8.2
Meek's Cutoff,2010,Kelly Reichardt,104,Paul Dano,Comedy Drama  •  Cross-Dressing / Gender-Bending  •  Drama,6.5
Meek's Cutoff,2010,Kelly Reichardt,104,Bruce Greenwood,Comedy Drama  •  Cross-Dressing / Gender-Bending  •  Drama,6.5
Meek's Cutoff,2010,Kelly Reichardt,104,Michelle Williams,Comedy Drama  •  Cross-Dressing / Gender-Bending  •  Drama,6.5
Cave of Forgotten Dreams,2010,Werner Herzog,95,Werner Herog,Based-on-a-True-Story  •  Biopic  •  Drama,7.4
Cave of Forgotten Dreams,2010,Werner Herzog,95,Charles Fathy,Based-on-a-True-Story  •  Biopic  •  Drama,7.4
Sherlock: The Blind Banker,2010,Euros Lyn,90,Benedict Cumberbatch,Action  •  Cyborg / Android / Robot  •  Horror,9.1
Sherlock: The Blind Banker,2010,Euros Lyn,90,Martin Freeman,Action  •  Cyborg / Android / Robot  •  Horror,9.1
Sherlock: The Blind Banker,2010,Euros Lyn,90,Una Stubbs,Action  •  Cyborg / Android / Robot  •  Horror,9.1
The American,2010,Anton Corbijn,103,George Clooney,Detective Film  •  Made-for-Television  •  Mystery,6.3
The American,2010,Anton Corbijn,103,Violante Placido,Detective Film  •  Made-for-Television  •  Mystery,6.3
The American,2010,Anton Corbijn,103,Thekla Reuten,Detective Film  •  Made-for-Television  •  Mystery,6.3
Poetry,2010,Chang-dong Lee,139,Jeong-hee Yoon,Based-on-a-True-Story  •  Biopic  •  Drama,7.8
Poetry,2010,Chang-dong Lee,139,Da-wit Lee,Based-on-a-True-Story  •  Biopic  •  Drama,7.8
Poetry,2010,Chang-dong Lee,139,Hira Kim,Based-on-a-True-Story  •  Biopic  •  Drama,7.8
Somewhere,2010,Sofia Coppola,98,Michelle Monaghan,Comedy  •  Romance  •  Romantic Comedy,6.3
Somewhere,2010,Sofia Coppola,98,Elle Fanning,Comedy  •  Romance  •  Romantic Comedy,6.3
Somewhere,2010,Sofia Coppola,98,Stephen Dorff,Comedy  •  Romance  •  Romantic Comedy,6.3
Machete,2010,Robert Rodriguez,105,Danny Trejo,Crime Drama  •  Crime  •  Drama,6.6
Machete,2010,Robert Rodriguez,105,Robert De Niro,Crime Drama  •  Crime  •  Drama,6.6
Machete,2010,Robert Rodriguez,105,Jessica Alba,Crime Drama  •  Crime  •  Drama,6.6
Unstoppable,2010,Tony Scott,98,Denzel Washington,Action  •  Dystopian Film  •  Girls-with-Guns,6.8
Unstoppable,2010,Tony Scott,98,Chris Pine,Action  •  Dystopian Film  •  Girls-with-Guns,6.8
Unstoppable,2010,Tony Scott,98,Rosario Dawson,Action  •  Dystopian Film  •  Girls-with-Guns,6.8
Greenberg,2010,Noah Baumbach,107,Rhys Ifans,Comedy Drama  •  Drama  •  Romance,6.1
Greenberg,2010,Noah Baumbach,107,Chris Messina,Comedy Drama  •  Drama  •  Romance,6.1
Greenberg,2010,Noah Baumbach,107,Susan Traylor,Comedy Drama  •  Drama  •  Romance,6.1
In a Better World,2010,Susanne Bier,119,Mikael Persbrandt,Horror  •  Supernatural Horror  •  Teen Movie,7.6
In a Better World,2010,Susanne Bier,119,Trine Dyrholm,Horror  •  Supernatural Horror  •  Teen Movie,7.6
In a Better World,2010,Susanne Bier,119,Ulrich Thomsen,Horror  •  Supernatural Horror  •  Teen Movie,7.6
Confessions,2010,Tetsuya Nakashima,106,Takako Matsu,Comedy  •  Satire  •  Science Fiction,7.7
Confessions,2010,Tetsuya Nakashima,106,Masaki Okada,Comedy  •  Satire  •  Science Fiction,7.7
